latitude,longitude,pdsi80_85,pdsi85_90,pdsi90_95,pdsi95_00,pdsi00_05,pdsi05_10,pdsi10_15,pdsi15_19
-1.949119588,112.7186705,-0.18,-0.28,-0.16,1.01,1.32,0.43,0.27,4.35
-1.949119588,112.8084122,-0.16,-0.16,-0.19,1.00,1.31,0.44,0.33,4.35
-1.949119588,112.8984234,-0.18,-0.11,-0.23,0.98,1.25,0.36,0.35,4.34
-1.949119588,112.9881651,-0.17,-0.04,-0.29,0.94,1.21,0.29,0.34,4.40
-1.949119588,113.0779068,-0.17,0.03,-0.35,1.00,1.17,0.26,0.32,4.33
-1.949119588,113.1679179,-0.14,0.19,-0.48,0.94,1.10,0.21,0.33,4.19
-1.949119588,113.2576596,-0.11,0.31,-0.54,0.90,1.06,0.20,0.35,4.09
-1.949119588,113.3474013,-0.06,0.43,-0.58,0.86,0.98,0.19,0.34,4.00
-1.949119588,113.4374125,-0.05,0.45,-0.66,0.82,0.88,0.17,0.34,3.89
-1.949119588,113.5271542,-0.12,0.47,-0.69,0.80,0.80,0.16,0.35,3.81
-1.949119588,113.6168959,-0.11,0.53,-0.75,0.70,0.77,0.14,0.36,3.80
-1.949119588,113.7069071,-0.05,0.63,-0.72,0.69,0.66,0.13,0.36,3.72
-1.949119588,113.7966488,-0.02,0.71,-0.82,0.63,0.60,0.09,0.36,3.74
-1.949119588,113.8863905,-0.20,0.78,-0.83,0.59,0.56,0.06,0.31,3.73
-1.949119588,113.9764017,-0.24,0.85,-0.89,0.54,0.52,0.04,0.31,3.70
-1.949119588,114.0661434,-0.24,1.02,-0.90,0.48,0.47,0.00,0.31,3.66
-1.949119588,114.1558851,-0.30,1.18,-0.90,0.44,0.43,-0.15,0.45,3.63
-1.949119588,114.2458963,-0.32,1.26,-0.93,0.39,0.38,-0.18,0.45,3.56
-1.949119588,114.335638,-0.29,1.28,-0.98,0.36,0.35,-0.21,0.43,3.40
-1.949119588,114.4253797,-0.30,1.28,-1.03,0.34,0.34,-0.19,0.43,3.36
-1.949119588,114.5153909,-0.30,1.26,-1.07,0.27,0.27,-0.19,0.46,3.34
-1.949119588,114.6051326,-0.31,1.25,-1.18,0.25,0.27,-0.20,0.47,3.32
-1.949119588,114.6948743,-0.32,1.19,-1.27,0.24,0.25,-0.20,0.48,3.28
-1.949119588,114.7848855,-0.32,1.17,-1.29,0.21,0.14,-0.20,0.49,3.25
-1.949119588,114.8746272,-0.33,1.14,-1.32,0.20,0.14,-0.10,0.50,3.26
-1.949119588,114.9643689,-0.33,1.10,-1.39,0.08,0.11,-0.10,0.49,3.14
-1.949119588,115.05438,-0.33,0.99,-1.40,-0.03,0.12,-0.10,0.49,3.18
-1.949119588,115.1441217,-0.33,0.97,-1.63,-0.11,0.09,-0.11,0.53,3.34
-1.949119588,115.2338634,-0.29,0.95,-1.62,-0.10,0.09,-0.11,0.53,3.39
-1.949119588,115.3238746,-0.29,0.95,-1.67,-0.21,-0.03,-0.11,0.53,3.37
-1.949119588,115.4136163,-0.29,0.93,-1.78,-0.38,-0.04,-0.10,0.53,3.37
-1.949119588,115.503358,-0.33,0.86,-1.92,-0.52,-0.04,-0.08,0.59,3.32
-1.949119588,115.5933692,-0.27,0.81,-1.98,-0.68,-0.11,-0.12,0.59,3.33
-1.949119588,115.6831109,-0.27,0.77,-2.08,-0.77,-0.22,-0.07,0.59,3.34
-1.949119588,115.7728526,-0.27,0.67,-2.08,-0.81,-0.24,-0.10,0.62,3.34
-1.949119588,115.8628638,-0.25,0.72,-2.14,-0.83,-0.15,-0.06,0.63,3.19
-1.949119588,115.9526055,-0.22,0.61,-2.34,-0.91,-0.09,-0.08,0.63,3.18
-1.949119588,116.0423472,-0.25,0.36,-2.38,-0.95,-0.03,-0.07,0.61,3.17
-1.949119588,116.1323584,-0.24,0.53,-2.44,-0.97,0.02,-0.07,0.61,3.16
-1.949119588,116.2221001,-0.24,0.47,-2.49,-0.99,0.06,-0.07,0.60,3.16
-1.949119588,116.3118418,-0.26,0.37,-2.60,-1.00,0.08,-0.06,0.60,3.15
-1.949119588,116.401853,-0.25,0.36,-2.62,-1.06,0.18,-0.06,0.59,3.15
-1.859377891,100.8609087,0.23,0.63,-0.92,1.14,1.96,2.03,0.81,2.81
-1.859377891,100.9506504,0.20,0.70,-0.79,1.15,2.07,2.18,0.96,2.85
-1.859377891,101.0406616,0.17,0.68,-0.84,1.12,2.17,2.28,1.07,2.84
-1.859377891,101.1304033,0.14,0.70,-0.83,1.25,2.52,2.64,1.37,2.77
-1.859377891,101.220145,0.09,0.73,-0.80,1.26,2.61,2.68,1.51,2.61
-1.859377891,101.3101562,0.08,0.76,-0.78,1.23,2.57,2.61,1.54,2.56
-1.859377891,101.3998979,0.04,0.79,-0.76,1.16,2.51,2.50,1.57,2.46
-1.859377891,101.4896396,0.16,0.82,-0.74,1.19,2.64,2.52,1.59,2.34
-1.859377891,101.5796508,0.14,0.86,-0.69,1.15,2.54,2.46,1.58,2.29
-1.859377891,101.6693925,0.19,0.89,-0.64,1.02,2.58,2.43,1.56,2.16
-1.859377891,101.7591342,0.25,0.96,-0.53,0.99,2.56,2.37,1.56,2.11
-1.859377891,101.8491454,0.29,0.90,-0.40,1.06,2.49,2.19,1.54,2.15
-1.859377891,101.9388871,0.32,0.83,-0.37,1.05,2.46,2.14,1.57,2.19
-1.859377891,102.0286288,0.34,1.01,-0.34,1.03,2.44,2.10,1.59,2.20
-1.859377891,102.11864,0.36,0.77,-0.32,1.00,2.41,1.97,1.59,2.24
-1.859377891,102.2083816,0.38,0.78,-0.13,0.97,2.38,1.92,1.66,2.28
-1.859377891,102.2981233,0.41,0.78,-0.23,0.94,2.34,1.90,1.67,2.31
-1.859377891,102.3881345,0.40,0.80,-0.33,0.92,2.33,1.88,1.70,2.31
-1.859377891,102.4778762,0.41,0.81,-0.31,0.90,2.31,1.87,1.72,2.31
-1.859377891,102.5676179,0.33,0.83,-0.31,0.90,2.29,1.85,1.74,2.26
-1.859377891,102.6576291,0.32,0.83,-0.30,0.87,2.27,1.79,1.74,2.19
-1.859377891,102.7473708,0.20,0.74,-0.30,0.84,2.16,1.58,1.75,2.11
-1.859377891,102.8371125,0.21,0.71,-0.19,0.79,2.10,1.54,1.73,1.98
-1.859377891,102.9271237,0.28,0.85,-0.19,0.76,2.06,1.47,1.70,1.91
-1.859377891,103.0168654,0.29,0.88,-0.18,0.73,2.03,1.44,1.60,1.78
-1.859377891,103.1066071,0.30,0.90,-0.19,0.69,1.99,1.40,1.53,1.55
-1.859377891,103.1966183,0.31,0.93,-0.20,0.67,1.96,1.36,1.50,1.40
-1.859377891,103.28636,0.37,0.95,-0.20,0.72,1.92,1.32,1.44,1.31
-1.859377891,103.3761017,0.35,0.91,-0.19,0.68,1.88,1.23,1.38,1.13
-1.859377891,103.4661129,0.35,0.91,-0.19,0.61,1.85,1.16,1.27,0.90
-1.859377891,103.5558546,0.46,0.90,-0.18,0.60,1.81,1.11,1.23,0.78
-1.859377891,103.6455963,0.47,0.89,-0.18,0.58,1.75,1.06,1.19,0.67
-1.859377891,103.7356075,0.56,0.90,-0.16,0.54,1.54,0.99,1.14,0.60
-1.859377891,103.8253492,0.42,0.88,-0.15,0.56,1.56,0.88,1.08,0.53
-1.859377891,103.9150909,0.42,0.87,-0.12,0.58,1.55,0.85,1.04,0.42
-1.859377891,104.005102,0.40,0.82,-0.09,0.48,1.43,0.70,0.92,0.28
-1.859377891,104.0948437,0.38,0.78,-0.08,0.48,1.35,0.68,0.87,0.19
-1.859377891,104.1845854,0.37,0.75,-0.08,0.49,1.21,0.60,0.83,0.10
-1.859377891,104.2745966,0.36,0.73,-0.08,0.49,1.25,0.60,0.71,0.00
-1.859377891,104.3643383,0.34,0.70,-0.07,0.47,1.15,0.49,0.68,-0.10
-1.859377891,104.45408,0.33,0.68,-0.08,0.45,1.10,0.43,0.62,-0.17
-1.859377891,104.5440912,0.29,0.59,-0.31,0.42,1.02,0.23,0.52,-0.35
-1.859377891,105.352575,0.25,0.48,-0.65,-0.10,-0.08,-0.83,-0.26,-1.12
-1.859377891,105.4423167,0.27,0.40,-0.87,-0.19,-0.17,-0.89,-0.33,-1.15
-1.859377891,105.5320584,0.27,0.40,-1.01,-0.22,-0.27,-0.98,-0.39,-1.31
-1.859377891,105.6220696,0.28,0.40,-1.05,-0.25,-0.35,-1.04,-0.46,-1.39
-1.859377891,105.7118113,0.21,0.32,-1.04,-0.31,-0.46,-1.12,-0.56,-1.48
-1.859377891,105.801553,0.24,0.31,-1.15,-0.33,-0.49,-1.13,-0.60,-1.55
-1.859377891,105.8915641,0.22,0.24,-1.20,-0.35,-0.52,-1.13,-0.64,-1.65
-1.859377891,105.9813058,0.22,0.20,-1.24,-0.42,-0.58,-1.15,-0.67,-1.73
-1.859377891,106.0710475,0.22,0.11,-1.33,-0.44,-0.61,-1.16,-0.69,-1.87
-1.859377891,109.9339829,-0.75,-2.05,-0.57,-0.94,0.17,0.53,0.55,2.15
-1.859377891,110.0237246,-0.74,-2.03,-0.55,-0.94,0.24,0.57,0.60,2.26
-1.859377891,110.1134663,-0.73,-2.02,-0.50,-0.93,0.27,0.60,0.63,2.38
-1.859377891,110.2034775,-0.73,-2.00,-0.48,-0.94,0.38,0.61,0.67,2.56
-1.859377891,110.2932192,-0.71,-1.95,-0.46,-0.94,0.37,0.51,0.69,2.73
-1.859377891,110.3829609,-0.64,-1.91,-0.46,-0.95,0.40,0.46,0.68,2.86
-1.859377891,110.4729721,-0.58,-1.76,-0.42,-0.92,0.45,0.47,0.67,2.94
-1.859377891,110.5627138,-0.57,-1.72,-0.42,-0.92,0.48,0.47,0.67,3.01
-1.859377891,110.6524555,-0.61,-1.68,-0.41,-0.92,0.52,0.47,0.66,3.08
-1.859377891,110.7424667,-0.60,-1.58,-0.33,-0.91,0.63,0.45,0.65,3.14
-1.859377891,110.8322084,-0.65,-1.55,-0.23,-0.86,0.64,0.45,0.65,3.20
-1.859377891,110.9219501,-0.55,-1.46,-0.16,-0.69,0.77,0.46,0.69,3.36
-1.859377891,111.0119613,-0.50,-1.41,-0.12,-0.37,0.84,0.48,0.68,3.42
-1.859377891,111.101703,-0.48,-1.35,-0.06,-0.26,0.98,0.49,0.69,3.54
-1.859377891,111.1914447,-0.47,-1.29,-0.03,-0.11,1.02,0.50,0.69,3.64
-1.859377891,111.2814559,-0.48,-1.11,0.04,-0.01,1.11,0.52,0.68,3.75
-1.859377891,111.3711975,-0.49,-1.09,0.05,0.10,1.19,0.52,0.68,3.81
-1.859377891,111.4609392,-0.47,-1.05,0.04,0.19,1.40,0.52,0.67,3.92
-1.859377891,111.5509504,-0.45,-1.03,0.04,0.23,1.44,0.54,0.66,3.98
-1.859377891,111.6406921,-0.47,-0.99,0.03,0.28,1.50,0.58,0.60,4.03
-1.859377891,111.7304338,-0.46,-0.97,0.12,0.41,1.53,0.58,0.59,4.09
-1.859377891,111.820445,-0.41,-0.88,0.12,0.46,1.55,0.60,0.58,4.19
-1.859377891,111.9101867,-0.43,-0.86,0.12,0.51,1.57,0.61,0.58,4.17
-1.859377891,111.9999284,-0.40,-0.80,-0.08,0.57,1.47,0.48,0.57,4.31
-1.859377891,112.0899396,-0.38,-0.75,-0.08,0.64,1.42,0.49,0.53,4.28
-1.859377891,112.1796813,-0.36,-0.68,-0.08,0.70,1.43,0.50,0.53,4.32
-1.859377891,112.269423,-0.34,-0.62,-0.08,0.74,1.44,0.49,0.53,4.35
-1.859377891,112.3594342,-0.24,-0.53,0.00,0.86,1.44,0.67,0.53,4.50
-1.859377891,112.4491759,-0.22,-0.51,-0.01,0.91,1.25,0.65,0.52,4.55
-1.859377891,112.5389176,-0.17,-0.48,-0.02,0.96,1.26,0.64,0.52,4.59
-1.859377891,112.6289288,-0.20,-0.33,-0.04,1.02,1.28,0.50,0.42,4.46
-1.859377891,112.7186705,-0.18,-0.27,-0.13,0.98,1.30,0.48,0.37,4.43
-1.859377891,112.8084122,-0.19,-0.22,-0.17,0.99,1.30,0.49,0.43,4.41
-1.859377891,112.8984234,-0.18,-0.12,-0.12,1.06,1.29,0.47,0.49,4.49
-1.859377891,112.9881651,-0.18,-0.06,-0.18,1.02,1.22,0.39,0.44,4.44
-1.859377891,113.0779068,-0.18,0.01,-0.32,1.00,1.17,0.32,0.38,4.38
-1.859377891,113.1679179,-0.12,0.16,-0.40,0.94,1.10,0.30,0.49,4.21
-1.859377891,113.2576596,-0.14,0.34,-0.48,0.90,1.05,0.24,0.46,4.10
-1.859377891,113.3474013,-0.13,0.41,-0.54,0.85,0.94,0.24,0.46,4.05
-1.859377891,113.4374125,-0.16,0.44,-0.56,0.84,0.91,0.22,0.46,3.97
-1.859377891,113.5271542,-0.10,0.50,-0.55,0.82,0.80,0.20,0.46,3.91
-1.859377891,113.6168959,-0.08,0.57,-0.62,0.79,0.75,0.18,0.49,3.93
-1.859377891,113.7069071,-0.07,0.63,-0.68,0.71,0.64,0.18,0.44,3.86
-1.859377891,113.7966488,-0.21,0.71,-0.78,0.64,0.58,0.13,0.42,3.79
-1.859377891,113.8863905,-0.22,0.78,-0.81,0.59,0.55,0.10,0.35,3.77
-1.859377891,113.9764017,-0.25,0.86,-0.83,0.53,0.51,0.07,0.50,3.74
-1.859377891,114.0661434,-0.26,1.02,-0.88,0.47,0.47,0.04,0.49,3.69
-1.859377891,114.1558851,-0.27,1.13,-0.90,0.39,0.40,0.01,0.49,3.64
-1.859377891,114.2458963,-0.28,1.21,-0.93,0.30,0.32,-0.16,0.49,3.57
-1.859377891,114.335638,-0.29,1.22,-1.00,0.26,0.29,-0.14,0.49,3.52
-1.859377891,114.4253797,-0.30,1.27,-1.05,0.25,0.29,-0.16,0.48,3.37
-1.859377891,114.5153909,-0.31,1.21,-1.16,0.22,0.29,-0.17,0.48,3.35
-1.859377891,114.6051326,-0.31,1.20,-1.27,0.20,0.28,-0.08,0.48,3.32
-1.859377891,114.6948743,-0.32,1.18,-1.32,0.17,0.26,-0.08,0.48,3.28
-1.859377891,114.7848855,-0.32,1.16,-1.36,0.15,0.23,-0.08,0.49,3.26
-1.859377891,114.8746272,-0.33,1.13,-1.38,0.09,0.12,-0.08,0.49,3.26
-1.859377891,114.9643689,-0.33,1.08,-1.42,-0.04,0.14,-0.09,0.49,3.13
-1.859377891,115.05438,-0.33,0.98,-1.69,-0.14,0.12,-0.08,0.49,3.22
-1.859377891,115.1441217,-0.29,1.00,-1.71,-0.18,0.11,-0.09,0.53,3.31
-1.859377891,115.2338634,-0.29,0.98,-1.67,-0.21,0.11,-0.09,0.53,3.36
-1.859377891,115.3238746,-0.29,0.94,-1.78,-0.38,0.00,-0.09,0.55,3.34
-1.859377891,115.4136163,-0.34,0.80,-1.88,-0.49,-0.02,-0.08,0.58,3.35
-1.859377891,115.503358,-0.28,0.80,-1.99,-0.68,-0.08,-0.11,0.59,3.30
-1.859377891,115.5933692,-0.28,0.80,-2.04,-0.77,-0.14,-0.05,0.59,3.31
-1.859377891,115.6831109,-0.26,0.75,-2.10,-0.83,-0.23,-0.09,0.58,3.32
-1.859377891,115.7728526,-0.27,0.74,-2.15,-0.87,-0.22,-0.07,0.62,3.33
-1.859377891,115.8628638,-0.26,0.57,-2.24,-0.89,-0.15,-0.04,0.62,3.33
-1.859377891,115.9526055,-0.23,0.55,-2.31,-0.92,-0.09,-0.07,0.62,3.17
-1.859377891,116.0423472,-0.26,0.53,-2.36,-0.94,-0.03,-0.05,0.60,3.16
-1.859377891,116.1323584,-0.25,0.51,-2.46,-1.01,0.02,-0.05,0.60,3.16
-1.859377891,116.2221001,-0.25,0.44,-2.49,-1.02,0.05,-0.05,0.60,3.16
-1.859377891,116.3118418,-0.25,0.36,-2.61,-1.08,0.18,-0.04,0.60,3.16
-1.859377891,116.401853,-0.24,0.35,-2.60,-1.21,0.18,-0.04,0.59,3.32
-1.769636194,99.06418832,0.23,0.55,-0.85,0.96,1.60,1.72,0.52,4.16
-1.769636194,99.15419951,0.26,0.53,-0.87,0.86,1.47,1.72,0.51,4.11
-1.769636194,99.24394121,0.27,0.54,-0.88,0.80,1.46,1.73,0.51,4.04
-1.769636194,100.771167,0.21,0.67,-0.89,1.08,1.84,2.02,0.68,2.83
-1.769636194,100.8609087,0.20,0.67,-0.87,1.03,1.94,2.16,0.80,2.85
-1.769636194,100.9506504,0.15,0.63,-0.87,1.10,2.28,2.41,0.99,2.91
-1.769636194,101.0406616,0.14,0.71,-0.81,1.19,2.36,2.60,1.12,2.94
-1.769636194,101.1304033,0.05,0.71,-0.82,1.21,2.51,2.64,1.38,2.80
-1.769636194,101.220145,0.04,0.73,-0.81,1.21,2.53,2.56,1.53,2.64
-1.769636194,101.3101562,0.10,0.76,-0.79,1.25,2.67,2.67,1.50,2.48
-1.769636194,101.3998979,0.03,0.76,-0.76,1.17,2.55,2.52,1.60,2.52
-1.769636194,101.4896396,0.07,0.83,-0.73,1.15,2.57,2.50,1.57,2.41
-1.769636194,101.5796508,0.18,0.85,-0.70,1.18,2.67,2.50,1.52,2.27
-1.769636194,101.6693925,0.19,0.93,-0.62,1.02,2.60,2.43,1.52,2.18
-1.769636194,101.7591342,0.26,0.98,-0.40,1.09,2.58,2.40,1.53,2.16
-1.769636194,101.8491454,0.30,1.03,-0.37,1.07,2.53,2.34,1.55,2.15
-1.769636194,101.9388871,0.32,1.04,-0.35,1.04,2.51,2.19,1.53,2.16
-1.769636194,102.0286288,0.34,1.01,-0.33,1.20,2.45,2.12,1.58,2.24
-1.769636194,102.11864,0.36,0.85,-0.31,1.17,2.43,2.08,1.59,2.28
-1.769636194,102.2083816,0.38,0.79,-0.13,0.96,2.39,1.93,1.61,2.34
-1.769636194,102.2981233,0.41,0.80,-0.08,0.94,2.35,1.92,1.68,2.36
-1.769636194,102.3881345,0.41,0.81,-0.19,0.92,2.33,1.90,1.70,2.38
-1.769636194,102.4778762,0.41,0.83,-0.32,0.89,2.32,1.88,1.73,2.39
-1.769636194,102.5676179,0.35,0.84,-0.31,0.89,2.30,1.86,1.74,2.35
-1.769636194,102.6576291,0.34,0.85,-0.30,0.86,2.27,1.84,1.75,2.24
-1.769636194,102.7473708,0.35,0.83,-0.30,0.83,2.25,1.77,1.75,2.16
-1.769636194,102.8371125,0.22,0.76,-0.20,0.78,2.11,1.55,1.73,2.02
-1.769636194,102.9271237,0.29,0.90,-0.19,0.75,2.08,1.52,1.72,1.96
-1.769636194,103.0168654,0.30,0.90,-0.19,0.72,2.03,1.49,1.69,1.84
-1.769636194,103.1066071,0.31,0.93,-0.20,0.68,1.99,1.46,1.62,1.66
-1.769636194,103.1966183,0.35,0.97,-0.23,0.55,1.96,1.40,1.51,1.45
-1.769636194,103.28636,0.37,0.99,-0.23,0.72,1.93,1.37,1.48,1.36
-1.769636194,103.3761017,0.35,0.94,-0.20,0.67,1.88,1.26,1.39,1.12
-1.769636194,103.4661129,0.36,0.94,-0.20,0.60,1.85,1.21,1.29,0.94
-1.769636194,103.5558546,0.37,0.93,-0.19,0.58,1.81,1.14,1.25,0.82
-1.769636194,103.6455963,0.48,0.93,-0.19,0.56,1.77,1.09,1.21,0.70
-1.769636194,103.7356075,0.49,0.93,-0.17,0.54,1.58,1.01,1.16,0.63
-1.769636194,103.8253492,0.56,0.92,-0.16,0.55,1.56,0.94,1.10,0.56
-1.769636194,103.9150909,0.46,0.90,-0.12,0.56,1.55,0.87,1.06,0.45
-1.769636194,104.005102,0.41,0.86,-0.09,0.46,1.50,0.75,0.97,0.29
-1.769636194,104.0948437,0.39,0.83,-0.09,0.47,1.41,0.68,0.90,0.20
-1.769636194,104.1845854,0.37,0.79,-0.08,0.47,1.34,0.66,0.86,0.10
-8.476008948,119.9052826,0.91,0.18,1.21,-0.19,1.36,-1.01,,
-8.476008948,119.9950243,0.75,0.24,1.00,-0.38,0.87,-1.09,,
-8.476008948,120.084766,0.82,0.17,1.05,-0.20,1.22,-1.49,,
-8.476008948,120.1747772,0.51,0.30,0.86,-0.11,0.49,-1.43,,
-8.476008948,120.2645189,0.51,0.27,0.83,-0.26,0.55,-1.61,,
-8.476008948,120.3542606,0.51,0.28,0.86,-0.27,0.53,-1.70,,
-8.476008948,120.4442717,0.49,0.29,0.88,-0.14,0.47,-1.77,,
-8.476008948,120.5340134,0.48,0.29,0.91,-0.14,0.48,-1.94,,
-8.476008948,120.6237551,0.52,0.36,0.85,-0.04,0.42,-1.94,,
-8.476008948,120.7137663,0.50,0.29,0.96,-0.13,0.51,-2.04,,
-8.476008948,120.803508,0.47,0.26,0.97,-0.12,0.52,-2.12,,
-8.476008948,120.8932497,0.49,0.22,0.93,-0.14,0.63,-2.48,,
-8.476008948,120.9832609,0.48,0.19,0.94,-0.10,0.63,-2.53,,
-8.476008948,121.0730026,0.49,0.17,0.95,-0.09,0.62,-2.69,,
-8.476008948,121.1627443,0.67,-0.07,1.34,0.50,1.10,-2.90,,
-8.476008948,121.2527555,0.44,-0.34,1.78,0.85,1.50,-2.91,,
-8.476008948,121.9712281,0.77,-0.88,2.28,1.59,2.47,-3.30,,
-8.476008948,122.5102172,0.50,-0.72,1.40,0.92,1.42,-3.33,,
-8.476008948,122.6002284,0.55,-0.74,1.41,0.91,1.44,-3.29,,
-8.476008948,122.6899701,0.47,-0.74,1.09,0.73,1.45,-3.10,,
-8.476008948,122.7797118,0.54,-0.66,1.40,0.98,1.45,-3.15,,
-8.476008948,123.0492064,0.46,-0.80,1.64,1.01,1.54,-3.07,,
-8.476008948,123.1392176,0.45,-0.96,1.80,1.13,1.68,-3.12,,
-8.476008948,123.318701,0.53,-0.95,1.78,1.15,1.71,-3.07,,
-8.476008948,123.4087122,0.43,-0.91,1.22,0.83,1.57,-3.10,,
-8.476008948,123.4984539,0.42,-0.90,1.42,0.89,1.63,-3.12,,
-8.476008948,124.1271848,0.50,-1.33,1.32,0.44,3.09,-4.33,,
-8.476008948,126.3731526,0.52,-1.83,2.15,-2.30,2.16,-0.91,,
-8.476008948,126.4628943,0.83,-1.81,2.49,-1.49,2.55,-1.00,,
-8.476008948,126.6426472,0.80,-1.99,2.69,-1.10,2.82,-0.30,,
-8.476008948,126.7323889,0.93,-1.96,3.07,-0.84,2.96,-0.18,,
-8.476008948,126.8221306,0.92,-1.61,2.97,-0.66,3.05,-0.24,,
-8.476008948,126.9121418,0.99,-1.84,2.91,-0.69,2.82,0.17,,
-8.476008948,127.0018835,0.95,-1.62,2.64,-0.81,2.21,-0.16,,
-8.476008948,127.0916252,0.94,-1.37,2.63,-0.56,2.03,-0.17,,
-8.476008948,127.1816364,0.73,-1.08,2.45,-0.68,1.43,-0.54,,
-8.476008948,140.3868711,-1.10,1.87,0.85,2.83,4.67,0.32,,
-8.476008948,140.4766128,-1.11,1.86,0.82,2.84,4.72,0.37,,
-8.476008948,140.5663544,-1.11,1.83,0.81,2.82,4.77,0.43,,
-8.476008948,140.6563656,-1.14,1.79,0.78,2.82,4.68,0.36,,
-8.476008948,140.7461073,-1.16,1.78,0.78,2.80,4.68,0.38,,
-8.476008948,140.835849,-1.19,1.72,0.81,2.78,4.64,0.46,,
-8.476008948,140.9258602,-1.20,1.66,0.83,2.74,4.60,0.43,,
-8.387075734,120.1747772,0.55,0.22,0.83,-0.30,0.83,-1.54,,
-8.387075734,120.2645189,0.46,0.33,0.84,-0.07,0.44,-1.49,,
-8.387075734,120.3542606,0.47,0.31,0.88,-0.11,0.46,-1.76,,
-8.387075734,120.4442717,0.46,0.25,0.95,-0.16,0.72,-1.72,,
-8.387075734,120.5340134,0.44,0.25,0.97,-0.16,0.73,-1.83,,
-8.387075734,120.6237551,0.44,0.24,0.97,-0.15,0.74,-2.03,,
-8.387075734,120.7137663,0.49,0.19,0.96,-0.17,0.78,-2.28,,
-8.387075734,120.803508,0.48,0.19,0.95,-0.16,0.75,-2.40,,
-8.387075734,120.8932497,0.70,-0.02,1.32,0.43,1.14,-2.45,,
-8.387075734,120.9832609,0.52,-0.05,1.39,0.48,1.21,-2.55,,
-8.387075734,122.6899701,0.51,-0.73,1.40,0.91,1.44,-3.26,,
-8.387075734,122.7797118,0.52,-0.69,1.49,0.99,1.50,-3.30,,
-8.387075734,122.869723,0.46,-0.69,1.38,0.93,1.44,-3.22,,
-8.387075734,123.0492064,0.38,-0.79,1.54,1.09,1.56,-3.21,,
-8.387075734,123.1392176,0.34,-0.88,1.57,1.10,1.59,-3.17,,
-8.387075734,123.2289593,0.48,-0.88,1.61,1.09,1.68,-3.17,,
-8.387075734,123.318701,0.53,-0.96,1.63,1.18,1.72,-3.24,,
-8.387075734,123.4984539,0.47,-0.92,1.69,1.09,1.65,-3.16,,
-8.387075734,123.5881956,0.44,-0.93,1.71,1.12,1.73,-3.15,,
-8.387075734,123.6782068,0.50,-0.98,1.75,1.21,1.75,-3.18,,
-8.387075734,124.0374431,0.60,-1.65,1.56,0.59,3.59,-4.32,,
-8.387075734,124.1271848,0.64,-1.90,1.67,0.51,3.87,-4.16,,
-8.387075734,124.2171959,0.51,-1.54,1.67,0.19,3.62,-4.24,,
-8.387075734,124.3966793,0.49,-2.01,1.84,0.11,3.62,-3.97,,
-8.387075734,124.4866905,0.50,-2.02,2.03,0.13,3.68,-3.87,,
-8.387075734,124.5764322,0.09,-1.48,1.66,-0.16,3.16,-3.70,,
-8.387075734,124.6661739,0.32,-1.55,1.92,-0.16,3.35,-3.57,,
-8.387075734,124.7561851,0.42,-2.24,2.18,-0.18,3.58,-3.47,,
-8.387075734,124.8459268,0.65,-2.46,2.16,-0.11,3.88,-3.35,,
-8.387075734,126.9121418,0.74,-1.27,2.99,-0.38,3.18,-0.21,,
-8.387075734,127.0018835,0.81,-1.56,2.61,-0.84,2.11,-0.12,,
-8.387075734,127.0916252,0.82,-1.32,2.58,-0.49,1.98,-0.08,,
-8.387075734,127.1816364,0.80,-1.08,2.51,-0.47,1.56,-0.22,,
-8.387075734,127.2713781,0.85,-0.91,2.65,-0.19,1.59,0.10,,
-8.387075734,137.6919252,-1.99,0.50,2.25,2.81,3.75,-0.02,,
-8.387075734,137.7816669,-1.97,0.42,2.16,2.81,3.72,-0.06,,
-8.387075734,138.0511615,-1.86,0.62,0.30,2.21,4.01,-0.04,,
-8.387075734,138.1409032,-1.86,0.62,-0.36,1.95,3.99,-0.09,,
-8.387075734,138.2309144,-1.89,0.76,-1.11,1.45,3.67,-0.23,,
-8.387075734,138.3206561,-1.81,0.91,-0.85,1.67,3.89,-0.15,,
-8.387075734,138.4103978,-1.57,1.15,-0.54,1.90,4.01,-0.08,,
-8.387075734,138.7699035,-0.95,1.69,0.73,2.78,4.09,0.19,,
-8.387075734,138.8596452,-0.95,1.72,0.75,2.83,4.08,0.17,,
-8.387075734,140.2968599,-1.09,1.85,0.89,2.86,4.43,0.12,,
-8.387075734,140.3868711,-1.14,1.83,0.87,2.82,4.36,0.08,,
-8.387075734,140.4766128,-1.17,1.81,0.81,2.81,4.37,0.11,,
-8.387075734,140.5663544,-1.16,1.81,0.79,2.77,4.46,0.19,,
-8.387075734,140.6563656,-1.18,1.77,0.79,2.76,4.46,0.23,,
-8.387075734,140.7461073,-1.20,1.72,0.80,2.73,4.44,0.23,,
-8.387075734,140.835849,-1.21,1.66,0.82,2.67,4.36,0.20,,
-8.387075734,140.9258602,-1.22,1.63,0.84,2.65,4.36,0.30,,
-8.298412016,120.2645189,0.44,0.16,0.88,-0.32,0.93,-1.71,,
-8.298412016,120.3542606,0.49,0.21,0.88,-0.28,0.86,-1.75,,
-8.298412016,120.4442717,0.49,0.17,1.00,-0.17,0.98,-1.97,,
-8.298412016,120.5340134,0.47,0.17,0.98,-0.19,0.89,-2.07,,
-8.298412016,120.6237551,0.70,0.04,1.19,0.03,1.11,-2.14,,
